IDENTICAL	config/assertion-safety-baseline.txt	5acfb3fb35d4cccc7a03d27e4096433fac28cbdb	5acfb3fb35d4cccc7a03d27e4096433fac28cbdb
IDENTICAL	docs/tools/subagents.md	c3043b584653cf146f208fe39b16970b069e068d	c3043b584653cf146f208fe39b16970b069e068d
IDENTICAL	extensions/acpx/src/pi-session-catalog.test.ts	42103bc7b4ef4fbb8da11da32b1624f93346e615	42103bc7b4ef4fbb8da11da32b1624f93346e615
IDENTICAL	extensions/clawrouter/stream.ts	91450a056d6c132e8e47373964c173181b0a3c7d	91450a056d6c132e8e47373964c173181b0a3c7d
IDENTICAL	extensions/clickclack/src/accounts.test.ts	6ce9af727e7e58dc60f09d1226d917d1f299fffa	6ce9af727e7e58dc60f09d1226d917d1f299fffa
IDENTICAL	extensions/codex/src/app-server/auth-bridge.test.ts	77f6c5cab28724f671c6c5bd78cf7deba59decc6	77f6c5cab28724f671c6c5bd78cf7deba59decc6
IDENTICAL	extensions/codex/src/app-server/computer-use.test.ts	e6f8ab4dc8545557bfd25e595bed7299caf0d5af	e6f8ab4dc8545557bfd25e595bed7299caf0d5af
IDENTICAL	extensions/codex/src/app-server/computer-use.ts	481b72be0001de11597f0ec78929ca9a20034b2f	481b72be0001de11597f0ec78929ca9a20034b2f
IDENTICAL	extensions/codex/src/app-server/dynamic-tool-build.test.ts	0b3f4a7106350026095dadc4508534d1eef8247a	0b3f4a7106350026095dadc4508534d1eef8247a
IDENTICAL	extensions/codex/src/app-server/dynamic-tool-build.ts	ef73446575d2b9c41bc45e6b894ad3b4a941504e	ef73446575d2b9c41bc45e6b894ad3b4a941504e
IDENTICAL	extensions/codex/src/app-server/dynamic-tool-execution.ts	1f8d16056d869c2e830cc78269f96971544c7e0a	1f8d16056d869c2e830cc78269f96971544c7e0a
IDENTICAL	extensions/codex/src/app-server/dynamic-tools.test.ts	9e67ae85719f415bed92db27ed7d209c942653f3	9e67ae85719f415bed92db27ed7d209c942653f3
IDENTICAL	extensions/codex/src/app-server/dynamic-tools.ts	359e005b0cb0d1dc0b32515dcfda5f6d0ae9358b	359e005b0cb0d1dc0b32515dcfda5f6d0ae9358b
IDENTICAL	extensions/codex/src/app-server/native-subagent-task-mirror.test.ts	3f5aec115cc344ed5f36df6cf2bfb7cfbbd10a42	3f5aec115cc344ed5f36df6cf2bfb7cfbbd10a42
IDENTICAL	extensions/codex/src/app-server/run-attempt.dynamic-tools.test.ts	83f2a2753771db601be6c4d2865c614e94320c7b	83f2a2753771db601be6c4d2865c614e94320c7b
IDENTICAL	extensions/codex/src/app-server/runtime-artifact.test.ts	4e2fe562b2fe8d1d6755e629160113c2fda1681d	4e2fe562b2fe8d1d6755e629160113c2fda1681d
IDENTICAL	extensions/codex/src/app-server/side-question.test.ts	36b3def1cc35dbc768ca8add53f0c82f4b9f1f9a	36b3def1cc35dbc768ca8add53f0c82f4b9f1f9a
IDENTICAL	extensions/copilot/src/native-subagent-task-mirror.test.ts	0e72081dc233b225affb3fbeeea5185f1f70341f	0e72081dc233b225affb3fbeeea5185f1f70341f
IDENTICAL	extensions/copilot/src/tool-bridge.test.ts	c461dd79cf8d7b946e6f8c2cc8741ca2f4bcf1eb	c461dd79cf8d7b946e6f8c2cc8741ca2f4bcf1eb
IDENTICAL	extensions/diagnostics-otel/src/service-traces.ts	e1932cf5d994d5d67256de0a657d4a1d438d48f7	e1932cf5d994d5d67256de0a657d4a1d438d48f7
IDENTICAL	extensions/diagnostics-otel/src/service.test.ts	dd582937326b41ba5dae32e25750042a690035f4	dd582937326b41ba5dae32e25750042a690035f4
IDENTICAL	extensions/diagnostics-otel/src/service.ts	331481cbf4386a1b19c3c2e5b71535aa4d6452af	331481cbf4386a1b19c3c2e5b71535aa4d6452af
IDENTICAL	extensions/discord/src/internal/rest.ts	d271d4eb81d164e3c4155f61f87bd91173a5211b	d271d4eb81d164e3c4155f61f87bd91173a5211b
IDENTICAL	extensions/feishu/src/delivery-trace.test.ts	f31f2a6342df246e63fbac69bc7785038b03b793	f31f2a6342df246e63fbac69bc7785038b03b793
IDENTICAL	extensions/google-meet/src/oauth.ts	a05c63d0d1677554c68384855baebe16cff2f61b	a05c63d0d1677554c68384855baebe16cff2f61b
IDENTICAL	extensions/google/transport-stream.test.ts	1ea545ae986185f480c39ee51ec84d55b132910d	1ea545ae986185f480c39ee51ec84d55b132910d
IDENTICAL	extensions/matrix/src/actions.test.ts	794f54fbdaa8c5e2c07bcaa091b2010a0300cab5	794f54fbdaa8c5e2c07bcaa091b2010a0300cab5
IDENTICAL	extensions/matrix/src/matrix/client/storage.test.ts	c261192ce212d74aab93740d7b8850bae4190ffa	c261192ce212d74aab93740d7b8850bae4190ffa
IDENTICAL	extensions/matrix/src/test-runtime.ts	33598a3197ed3636327b0f0c3ac477a36bb3f9cb	33598a3197ed3636327b0f0c3ac477a36bb3f9cb
IDENTICAL	extensions/msteams/src/channel.test.ts	0d461addd43ff8c888dd7b6679d2767d50b2a729	0d461addd43ff8c888dd7b6679d2767d50b2a729
IDENTICAL	extensions/mxc/test/binary-resolver.test.ts	a577f99b3c645761089d0a1d113632361078bebb	a577f99b3c645761089d0a1d113632361078bebb
IDENTICAL	extensions/ollama/provider-discovery.test.ts	3316ae5c1580a018a5e7fade3b8d095037e7489d	3316ae5c1580a018a5e7fade3b8d095037e7489d
IDENTICAL	extensions/qa-lab/src/crabline-transport-message-id.test.ts	a6792e3a718ae3a0f93b629829ce427e8dedb65f	a6792e3a718ae3a0f93b629829ce427e8dedb65f
IDENTICAL	extensions/qa-lab/src/crabline-transport-native-command.test.ts	01ec495a526c6bf65630de4d9576bd6d57564cd3	01ec495a526c6bf65630de4d9576bd6d57564cd3
IDENTICAL	extensions/qa-lab/src/crabline-transport-readiness.test.ts	b82f9be44ccd854b0027aec611d8fc817ddb5b88	b82f9be44ccd854b0027aec611d8fc817ddb5b88
IDENTICAL	extensions/qa-lab/src/lab-server-ui.ts	f5f50906c61d4c851ba3e373912f08e28e2449ec	f5f50906c61d4c851ba3e373912f08e28e2449ec
IDENTICAL	extensions/signal/src/monitor.tool-result.test-harness.ts	7168d41366f3fe253efa40f3184e96a1b60305ba	7168d41366f3fe253efa40f3184e96a1b60305ba
IDENTICAL	extensions/signal/src/monitor/event-handler.ingress-lifecycle.test.ts	d0c2d59071127d2404af79b7ba25eea24d6bc0eb	d0c2d59071127d2404af79b7ba25eea24d6bc0eb
IDENTICAL	extensions/signal/src/monitor/event-handler.ts	399d3e3a0830315f41ae0457169eaafa0e75a138	399d3e3a0830315f41ae0457169eaafa0e75a138
IDENTICAL	extensions/telegram/src/bot.create-telegram-bot.test.ts	81508843295964a5417bc6f7332ba6c74ab38260	81508843295964a5417bc6f7332ba6c74ab38260
IDENTICAL	packages/agent-core/src/agent-loop.ts	88a3dea6f2206c001804e5c81bfb71426bac8e8a	88a3dea6f2206c001804e5c81bfb71426bac8e8a
IDENTICAL	packages/gateway-protocol/src/schema/agent.ts	927e67e547d32f219b9ffcf86213178cad2b6f2d	927e67e547d32f219b9ffcf86213178cad2b6f2d
IDENTICAL	scripts/plugin-sdk-surface-report.mts	fb11edc86d6b6b2f1600b0404697e22a1e62fdd7	fb11edc86d6b6b2f1600b0404697e22a1e62fdd7
IDENTICAL	scripts/prepare-extension-package-boundary-artifacts.mts	790a1e526453a58827a6401dce80848bce60bf56	790a1e526453a58827a6401dce80848bce60bf56
IDENTICAL	scripts/protocol-gen-swift.ts	3bec85e877db836c93e4419a49c0999d14dacc08	3bec85e877db836c93e4419a49c0999d14dacc08
IDENTICAL	scripts/protocol-gen.ts	de270352e6b367a2d761bebfd0f5870f9594e4fb	de270352e6b367a2d761bebfd0f5870f9594e4fb
IDENTICAL	scripts/testbox-lease-freshness.mts	dea0fe29bbafe68a5e1e4d8af2912be50bc39696	dea0fe29bbafe68a5e1e4d8af2912be50bc39696
IDENTICAL	src/acp/runtime/session-meta.ts	3088cab3b0e59520d7e2a3f31dbeca6618f5579e	3088cab3b0e59520d7e2a3f31dbeca6618f5579e
IDENTICAL	src/agents/agent-hooks/compaction-safeguard.ts	0b1a4c39bead07f4c715eaa11fbabbfd567d12e1	0b1a4c39bead07f4c715eaa11fbabbfd567d12e1
IDENTICAL	src/agents/agent-tools.session-permissions.test.ts	cc8f993db174fb4966379389bd58542a44ff7962	cc8f993db174fb4966379389bd58542a44ff7962
IDENTICAL	src/agents/apply-patch.symlink-alias.test.ts	80729266b01be75c0da6c9c7b5c7bd723d8f77f8	80729266b01be75c0da6c9c7b5c7bd723d8f77f8
