class	dropped_lines	file	detail
GENUINE	0	src/agents/command/types.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.test.ts	-
SAFE-NEW	0	src/agents/compaction-attribution.ts	-
GENUINE	0	src/agents/core-tool-factory-descriptors.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-delivery.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-lifecycle.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy-store.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy.integration.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-policy.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-recipient.ts	-
SAFE-NEW	0	src/agents/delegate-artifact-store.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.delivery.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.projection.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.retention.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.test-helpers.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.test.ts	-
SAFE-NEW	0	src/agents/delegate-artifacts.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.persistence.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/cli-backend-dispatch-transcript.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact-reasons.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact.hooks.harness.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact.hooks.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact.ts	-
GENUINE	0	src/agents/embedded-agent-runner/compact.types.ts	-
GENUINE	0	src/agents/embedded-agent-runner/prepared-compaction-runtime.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run-orchestrator.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-auth-overlay.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-bootstrap.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-forwarding.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-rotation.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-selection.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-deferred-maintenance.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-fixture.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-integration.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-lifecycle-admission.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-model-routing.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-opts-forward.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-overflow-recovery.test-support.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run.continuation-retry-fallback.test-support.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.overflow-compaction.harness.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run.timeout-triggered-compaction.test-support.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/attempt-system-prompt-prepare.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/attempt-tool-prepare.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/attempt.cwd-split.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/auth-store.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/auth-store.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/overflow-context-recovery.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/params.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run/payloads.continuation.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/payloads.ts	-
SAFE-NEW	0	src/agents/embedded-agent-runner/run/recovery-context-pressure.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/run-attempt-dispatch.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/session-prompt-state.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/source-reply-payloads.ts	-
GENUINE	0	src/agents/embedded-agent-runner/run/timeout-context-recovery.ts	-
GENUINE	0	src/agents/embedded-agent-runner/server-endpoint-compaction.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/server-endpoint-compaction.ts	-
GENUINE	0	src/agents/embedded-agent-runner/skill-runtime.library-read.test.ts	-
GENUINE	0	src/agents/embedded-agent-runner/types.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.block-reply-rejections.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.compaction-retry.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.e2e-harness.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.compaction.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.deferred-replies.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.test-support.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.lifecycle.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.handlers.messages.final-reconciliation.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.replies.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.stream.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.test-helpers.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-items.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-phases.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.messages.update.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.progress.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.start.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.tools.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.handlers.types.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.logger.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.reply-delivery.serial.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.reply-delivery.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.reply-text.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.run-state.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.stream-rendering.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-provider-filtering.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-reconciliation.test.ts	-
SAFE-NEW	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-responses.test.ts	-
GENUINE	0	src/agents/embedded-agent-subscribe.ts	-
GENUINE	0	src/agents/embedded-agent-utils.ts	-
SAFE-NEW	0	src/agents/internal-events.delegate-artifacts.test.ts	-
GENUINE	0	src/agents/internal-events.ts	-
GENUINE	0	src/agents/openclaw-owned-tool-runtime-contract.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-forwarding.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-misconfig-warn.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation-registration.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation.session-key.test.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.continuation.ts	-
SAFE-NEW	0	src/agents/openclaw-tools.hook-context.ts	-
GENUINE	0	src/agents/openclaw-tools.ts	-
GENUINE	0	src/agents/openclaw-tools.types.ts	-
GENUINE	0	src/agents/session-transcript-repair.attachments.test.ts	-
GENUINE	0	src/agents/session-transcript-repair.ts	-
SAFE-NEW	0	src/agents/sessions/agent-session-compaction.test-support.ts	-
GENUINE	0	src/agents/sessions/agent-session-compaction.test.ts	-
SAFE-NEW	0	src/agents/spawn-error.ts	-
GENUINE	0	src/agents/spawn-pipeline.ts	-
SAFE-NEW	0	src/agents/subagent-announce-descendant-wake.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce-message.ts	-
SAFE-NEW	0	src/agents/subagent-announce-reply.ts	-
SAFE-NEW	0	src/agents/subagent-announce.chain-guard.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.bracket-hedge.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.chain-cost.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-drain.tool-hop-order.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-owner-events.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-parity-gate.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-return.delegate-artifacts.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-return.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation-tool-delegate-commit.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.accounting.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.runtime.ts	-
SAFE-NEW	0	src/agents/subagent-announce.continuation.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.crosssession-gate.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.live-tree-chain-proof.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.postcompaction-route.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.self-continuation.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.silent-wake.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.spawn-reject-obs.test.ts	-
SAFE-NEW	0	src/agents/subagent-announce.targeted-return.integration.test.ts	-
SAFE-NEW	0	src/agents/subagent-continuation-ids.ts	-
SAFE-NEW	0	src/agents/subagent-partial-registration-ownership.test.ts	-
SAFE-NEW	0	src/agents/subagent-registry-registration-rollback.test.ts	-
SAFE-NEW	0	src/agents/subagent-registry-sweeper-session.ts	-
SAFE-NEW	0	src/agents/subagent-registry.archive.continuation.e2e.test.ts	-
SAFE-NEW	0	src/agents/subagent-registry.persistence.restore-recovery.test.ts	-
SAFE-NEW	0	src/agents/subagent-registry.persistence.timing.test.ts	-
SAFE-NEW	0	src/agents/subagent-session-cleanup.test.ts	-
SAFE-NEW	0	src/agents/subagent-traceparent-handoff.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce-delivery.test.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce-delivery.ts	-
SAFE-NEW	0	src/agents/subagents/announce/subagent-announce-deps.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce-descendant-wake.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce-direct-delivery.ts	-
SAFE-NEW	0	src/agents/subagents/announce/subagent-announce-owner-coordination.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.format.e2e.test.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.runtime.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.test-support.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.test.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.timeout.test.ts	-
GENUINE	0	src/agents/subagents/announce/subagent-announce.ts	-
SAFE-NEW	0	src/agents/subagents/announce/subagent-run-outcome.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-helpers.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-helpers.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-lifecycle-announce-cleanup.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-lifecycle-delivery.owner.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-lifecycle-delivery.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-lifecycle.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-queries.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-queries.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-queued-registration-claims.test-support.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-queued-registration.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-read.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-read.types.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-resume-orphan.test.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-resume-orphan.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-run-launch-record.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-run-launch.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-run-manager.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-run-recovery.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-runtime.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-sweep-gateway.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-sweep-guards.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-sweep-kill.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-sweeper-recovery.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-sweeper.test-support.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry-sweeper.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry-sweeper.types.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.archive.e2e.test.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry.persistence.assertions.test-support.ts	-
SAFE-NEW	0	src/agents/subagents/registry/subagent-registry.persistence.resume.test-support.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.persistence.resume.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.persistence.test-support.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.persistence.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.test.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-registry.types.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-run-liveness.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-session-cleanup.ts	-
GENUINE	0	src/agents/subagents/registry/subagent-session-reconciliation.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-attachments.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-cleanup.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-cleanup.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-collector.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-contract.ts	-
SAFE-NEW	0	src/agents/subagents/spawn/subagent-spawn-envelope.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-request.ts	-
SAFE-NEW	0	src/agents/subagents/spawn/subagent-spawn-rollback.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn-session-patch.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.attachments.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.authority.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.context-resources.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.depth-limits.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.in-process-gateway.test-support.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.test-helpers.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.thread-binding.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-spawn.workspace.test.ts	-
GENUINE	0	src/agents/subagents/spawn/subagent-system-prompt.ts	-
GENUINE	0	src/agents/subagents/subagent-attachment-cleanup.ts	-
SAFE-NEW	0	src/agents/system-prompt.continuation.test.ts	-
GENUINE	0	src/agents/system-prompt.ts	-
GENUINE	0	src/agents/tool-call-shared.ts	-
GENUINE	0	src/agents/tool-display-config.ts	-
SAFE-NEW	0	src/agents/tool-display-truncation.test.ts	-
GENUINE	0	src/agents/tool-display.test.ts	-
GENUINE	0	src/agents/tool-result-error.test.ts	-
SAFE-NEW	0	src/agents/tools-effective-inventory.runtime-and-policy.test.ts	-
GENUINE	0	src/agents/tools-effective-inventory.ts	-
SAFE-NEW	0	src/agents/tools/continuation-inventory-opts.test.ts	-
SAFE-NEW	0	src/agents/tools/continuation-inventory-opts.ts	-
SAFE-NEW	0	src/agents/tools/continuation-tools-registration.test.ts	-
SAFE-NEW	0	src/agents/tools/continuation-tools.current-span-traceparent.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-attachment-validation.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.crosssession-gate.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-delegate-tool.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.boundary.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/continue-work-tool.ts	-
SAFE-NEW	0	src/agents/tools/delegate-artifacts-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/delegate-artifacts-tool.ts	-
GENUINE	0	src/agents/tools/media-generate-background-completion.ts	-
GENUINE	0	src/agents/tools/media-generate-background-shared.test.ts	-
GENUINE	0	src/agents/tools/media-generate-background-shared.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.callsite-threading.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.classifier-emission.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.test.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.ts	-
SAFE-NEW	0	src/agents/tools/request-compaction-tool.volitional-threading.test.ts	-
GENUINE	0	src/agents/tools/sessions-send-tool.ts	-
GENUINE	0	src/agents/tools/sessions-spawn-cloud.ts	-
SAFE-NEW	0	src/agents/transcript-redact-user-metadata.ts	-
GENUINE	0	src/agents/transcript-redact.test.ts	-
GENUINE	0	src/agents/transcript-redact.ts	-
SAFE-NEW	0	src/auto-reply/continuation/config.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/config.ts	-
SAFE-NEW	0	src/auto-reply/continuation/context-pressure.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/context-pressure.ts	-
SAFE-NEW	0	src/auto-reply/continuation/continuation-dispatch-claims.ts	-
SAFE-NEW	0	src/auto-reply/continuation/continuation-return-delivery-dedupe-ack.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/cross-session-targeting.nonexistent-target.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/cross-session-targeting.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-attachment-payload-store.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-accepted-children.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-chain-state.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-contract.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-hedge.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-managed-gates.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-post-compaction.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch-recovery.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.admission-reset-race.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.chain-depth-exhaustion.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.contract.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.cost-cap-exhaustion.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.fanout-error-isolation.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.hedge-cleanup.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.post-compaction-recovery.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.recovery-1.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.recovery-2.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.spawn-failure-and-missing-target.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-dispatch.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-flow-diagnostics.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-flow-store.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-spawn-acceptance.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-spawn-authority.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-spawn-authority.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store-consumption.test-harness.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store-post-compaction.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store-post-compaction.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store.ownership.test.ts	-
SAFE-NEW	0	src/auto-reply/continuation/delegate-store.test.ts	-
